Lead_ID,Client_Name,Company_Segment,City,Assigned_Agent,Lead_Date,Status,Response_Time,Interaction_Count,Target_Sales
CL-2181,Client_2181,a private Manufacturing enterprise,Kuchng,Agent_B,23/06/2023,Lost,54.1 hrs,43,2032.63
CL-1687,Client_1687,a regional Financial Institution,Kuala  Lumpur,Agent_B,6/20/2024, New,14.7h,9,1021.83
CL-2361,Client_2361,a leading Utility company,Kuching,Agent_D,9/4/2023,CONTACTED,24.7,26,1469.77
CL-0150,Client_150,a leading Utility company,PUTRAJAYA,Agent_B,28-Aug-23,New,56.6 hrs,37,2510.35
CL-2430,Client_2430,a private Manufacturing enterprise,Seremban,Agent_D,24-Apr-24,Converted ,3.4,29,2288.61
CL-2173,Client_2173,a regional Financial Institution,Malacaa,Agent_C,12/6/2023,Conctacted,30.4,41,1536.81
CL-2358,Client_2358,a regional Financial Institution,Petaling Jaya,Agent_B,14.07.2023,Contactd,0.1 days,49,3285.3
CL-1476,CLIENT_1476,a regional Financial Institution,shah alam,Agent_A,2-May-23,Los,29,22,1733.39
CL-1377,Client_1377,a Government Service provider,Putrajaya,Agent_B,25/10/2023,Los,58.7 hours,25,1845.83
CL-1460,Client_1460,a leading Utility company,Cyberjaya,Agent_A,1/11/2023, Converted,10.6h,14,1431.67
CL-0149,Client_149,a major Telecommunications provider,Klanng,Agent_A,19.06.2023,New ,48.9 hrs,40,4140.51
CL-1531,Client_1531,a regional Financial Institution,kota kinabalu,Agent_C,23/07/2023,Nw,54.1h,49,2040.87
CL-2562, Client_2562,a Government Service provider,PENANG,Agent_C,17-Dec-23,lost,43.4 hours,21,3192.77
CL-1121,Client_1121,a regional Financial Institution,KUCHING,Agent_B,13/03/2024,New,64.6 hours,22,4652.74
CL-0777,Client_777,a private Manufacturing enterprise, Kuala Lumpur,Agent_D,24/06/2024,qualified,1.9 days,40,3601.68
CL-2743,Client_2743,a regional Financial Institution,PUTRAJAYA,Agent_D,8/29/2023,New ,71.9 hrs,10,4293.02
CL-2370,Client_2370,a regional Financial Institution,KL,Agent_B,8/24/2024, New,1.8 days,11,3598.01
CL-2110,Client_2110,a leading Utility company, Kuching,Agent_C,13/01/2023,Lost,28,8,4596.33
CL-2489,Client_2489,a leading Utility company, Seremban,Agent_A,3-Nov-24,Nw,5.7 hours,48,1455.75
CL-1210,Client_1210,a Government Service provider,Cyberjaya,Agent_A,11/15/2023,Qualified,1.0 days,6,3192.67
CL-2449,Client_2449,a Government Service provider, Putrajaya,Agent_D,9-Nov-24,QUALIFIED,65,21,2170.55
CL-0372,Client_372,a major Telecommunications provider,Johore Bahru,Agent_B,10-Oct-24,contacted,27.9,47,3160.92
CL-2680,Client_2680,a leading Utility company,Cyberjaya,Agent_B,5/9/2023, New,24.5 hours,3,4020.19
CL-1577,Client_1577,a leading Utility company,Alor  Setar,Agent_C,3/30/2023,New ,12,31,3392.51
CL-0225,Client_225,a leading Utility company,malacca,Agent_D,29-Jun-23,Qualified,70,34,3522.29
CL-2290,client_2290,a leading Utility company,Ipho,Agent_C,12-Oct-24, Qualified,0.7 days,34,2391.68
CL-1536,Client_1536 ,a major Telecommunications provider, Putrajaya,Agent_C,4/10/2023, New,45.6 hours,-2,3753.38
CL-0380, Client_380,a private Manufacturing enterprise,Penag,Agent_B,24-May-24,Qualifeid,0.8 days,23,3913.32
CL-2291,Client_2291,a major Telecommunications provider,petaling jaya,Agent_A,22-Feb-23,Qualified,39.3h,23,1869.94
CL-2168,Client_2168,a Government Service provider,Alor Setr,Agent_B,19-Feb-24,Conctacted,4.3,18,2568.87
CL-1908,Client_1908,a regional Financial Institution,PJ,Agent_D,12/5/2023,Nw,2.4 days,14 interactions,2628.35
CL-1450,Client_1450,a leading Utility company,kuala lumpur,Agent_A,26/08/2024,NEW,35.6 hours,38,4693.85
CL-1206,client_1206,a major Telecommunications provider,KualaLumpur,Agent_A,23/12/2024,Converted ,6.4,2 interactions,2259.35
CL-0756,Client_756,a private Manufacturing enterprise,Shah Alam,Agent_C,9/5/2023,New,58,2,4011.68
CL-0281,Client_281,a private Manufacturing enterprise,johor bahru,Agent_B,30/05/2023,Conveted,60.8h,37,1055.44
CL-0128,Client_128,a Government Service provider,Subang Jaa,Agent_A,28/03/2023,NEW,4.1,43,1433.47
CL-0434,Client_434,a leading Utility company, Seremban,Agent_A,1/12/2024,Converted ,32.4 hrs,37,3870.64
CL-1081,Client_1081,a Government Service provider,Alor Setr,Agent_C,6-Dec-23,Qualifed,22.6,45,4249.52
CL-2125,Client_2125,a major Telecommunications provider,kuchng,Agent_D,2/16/2024,Qualifeid,2.8 days,45,2862.75
CL-0791,Client_791,a private Manufacturing enterprise,Alor Setr,Agent_C,22.01.2024,Conveted,43.8 hrs,30,1599.07
CL-1974,Client_1974,a Government Service provider,klang,Agent_A,16/02/2023,CONTACTED,5.7 hrs,43,2343.82
CL-1388,Client_1388,a regional Financial Institution,Johor,Agent_A,2/28/2023,qualified,37.5,11,4540.97
CL-0322,Client_322,a major Telecommunications provider,Cyber Jaya,Agent_D,13/09/2023,Los,1.1 days,23,1709.68
CL-0686,Client_686,a Government Service provider, Kuching,Agent_B,14-Mar-24,Conveted,57,1,2924.84
CL-0107,Client_107,a leading Utility company,cyberjaya,Agent_D,21-Aug-24, Converted,8.2 hrs,40,1476.55
CL-0002,client_002,a private Manufacturing enterprise, Penang,Agent_B,27/08/2023,Qualifed,2.0 days,29,2538.82
CL-1293,Client_1293,a Government Service provider,SHAH ALAM,Agent_A,6/27/2024,Qualified ,55.7,45,3843.31
CL-2724,Client_2724,a major Telecommunications provider,petaling jaya,Agent_D,1/1/2023,Lost,5.6h,7,3432.84
CL-2112,Client_2112 ,a regional Financial Institution,Serembn,Agent_A,12/24/2023,new,3.5,21,2751.18
CL-0916,Client_916,a Government Service provider,Johor Bahru,Agent_C,15-Jul-24,Conctacted,34.3 hours,26,2366.36
CL-0412,client_412,a regional Financial Institution,Ipho,Agent_D,8/6/2023,New ,43,43,3429.99
CL-0006,Client_006,a private Manufacturing enterprise,Seremban ,Agent_A,14-Apr-23,Conctacted,60.1 hrs,14,3478.09
CL-1643,Client_1643,a Government Service provider, Cyberjaya,Agent_B,10/6/2023, Lost,54.7,15,1121.48
CL-2710,client_2710,a private Manufacturing enterprise,Alor Setar ,Agent_D,16/07/2024,Contacted,4.0 hours,16,2658.66
CL-1704,Client_1704,a regional Financial Institution,Klang,Agent_B,11-Sep-24,QUALIFIED,31,45,4046.02
CL-2228,Client_2228,a leading Utility company,ipoh,Agent_B,21/09/2023,Conctacted,47.4 hours,4,3793.68
CL-0537,Client_537,a private Manufacturing enterprise,shah alam,Agent_A,10/14/2024, New,8.1 hrs,-1,4983.48
CL-1528,Client_1528,a leading Utility company, Kuala Lumpur,Agent_B,16.04.2024,qualified,39,34,4226.3
CL-0379,client_379,a Government Service provider,KUCHING,Agent_C,4/14/2023,Contactd,10.3,40,1686.05
CL-0110,Client_110,a private Manufacturing enterprise, Putrajaya,Agent_C,5/3/2024,Convereted,7.6h,18,1268.38
CL-2946,Client_2946,a major Telecommunications provider,Shah  Alam,Agent_D,28-Apr-23, New,2.3 days,1,3434.05
CL-2467,Client_2467,a private Manufacturing enterprise,Malacca,Agent_B,10/23/2024,Converted,16.8 hours,43,4713.95
CL-2993,Client_2993,a major Telecommunications provider, Petaling Jaya,Agent_A,25/01/2023,QUALIFIED,3.2,N/A,4390.1
CL-1286,Client_1286,a Government Service provider,Shah  Alam,Agent_B,29/12/2023,contacted,40.8h,-2,3657.88
CL-0503,CLIENT_503,a Government Service provider, Malacca,Agent_C,1-Feb-24,contacted,55.2 hrs,21,2188.66
CL-1240,Client_1240,a Government Service provider,Alor Setr,Agent_A,20.12.2023,Qualified ,66,37,1498.59
CL-0174,Client_174,a regional Financial Institution,Putrajya,Agent_A,6-Jan-24, New,57.1 hrs,2,4487.83
CL-0809,client_809,a Government Service provider,Putrajya,Agent_A,11/19/2024,Contactd,1.1 days,12,3840.92
CL-2617,Client_2617,a major Telecommunications provider,Johor,Agent_B,10/9/2023,Lost ,1.7 days,33,3442.16
CL-2307, Client_2307,a regional Financial Institution,KK,Agent_D,17-Sep-24,contacted,43.3,35,1641.42
CL-2874,Client_2874,a leading Utility company,kota kinabalu,Agent_C,27/05/2024,Contacted,16.5 hours,47,3491.93
CL-0288,Client_288,a private Manufacturing enterprise,Putrajya,Agent_B,3/15/2024,Qualified,15.8,15,2988.79
CL-2060,Client_2060,a regional Financial Institution,PUTRAJAYA,Agent_B,30-Jun-24,CONVERTED,2.6 days,9,2695.3
CL-1675,Client_1675,a private Manufacturing enterprise,Alor Setr,Agent_A,2/22/2024,Los,41.0h,36,1878.03
CL-2258,Client_2258,a private Manufacturing enterprise,Petaling Jaya,Agent_A,5/1/2023,QUALIFIED,65.0 hours,18,3526.52
CL-1439,Client_1439,a regional Financial Institution,Klang ,Agent_A,9/3/2024,Contacted,53.1 hrs,33,3369.46
CL-0005,CLIENT_005,a Government Service provider,Sha Alam,Agent_A,5/10/2024, Qualified,5,19,2174.05
CL-0973,Client_973,a Government Service provider,Alor  Setar,Agent_C,7/1/2024,New ,45.7 hours,46,2189.27
CL-1566,Client_1566,a private Manufacturing enterprise,Klang,Agent_B,4/10/2024,Contactd,33.1 hours,27,4713.95
CL-0974,Client_974,a private Manufacturing enterprise, Shah Alam,Agent_A,17-May-23, Converted,23.7,1,4384.13
CL-0182,Client_182,a private Manufacturing enterprise,Ipoh ,Agent_D,2-Dec-24,Contacted,49.7 hrs,31,1842.34
CL-1385,Client_1385,a regional Financial Institution,Cyber Jaya,Agent_B,13-Jul-23,Qualified,41.2 hrs,17,4560.96
CL-0475,Client_475,a private Manufacturing enterprise,Alor Setr,Agent_A,19/12/2023, Contacted,2.6 days,37,1397.72
CL-0727,Client_727,a private Manufacturing enterprise,Kuchng,Agent_A,24/09/2023,New ,0.5 days,46,1771.2
CL-1538,Client_1538,a private Manufacturing enterprise,Kuchng,Agent_A,2/7/2023,Lost ,67.2h,46,4512.62
CL-0333,Client_333,a private Manufacturing enterprise,Subang Jya,Agent_C,10/16/2024,Lost ,24.2,21,4760.82
CL-2926,Client_2926,a leading Utility company,IPOH,Agent_D,20/08/2024,Convereted,64.1h,8,3473.44
CL-0336,Client_336,a regional Financial Institution,Kuching,Agent_D,5-May-24,New,57.6,21,2672.14
CL-2692,Client_2692,a major Telecommunications provider,Kuching ,Agent_B,21-Jan-23,LOST,24.5,32,2489.03
CL-0502,client_502,a major Telecommunications provider,Cyber Jaya,Agent_D,24/01/2024,CONVERTED,2.6 days,47,2209.59
CL-2388,client_2388,a regional Financial Institution,kota kinabalu,Agent_C,15-May-24, New,2.1 days,14,1921.77
CL-1210,Client_1210,a Government Service provider,Cyberjaya,Agent_B,11/15/2023,Qualified,1.0 days,6,3392.59
CL-1883,Client_1883,a Government Service provider,KUCHING,Agent_A,1/4/2023,Lost ,2.4 days,50,4013.4
CL-2595,Client_2595 ,a regional Financial Institution,PJ,Agent_A,20.05.2024,New,49,45,4182.13
CL-1808,Client_1808,a Government Service provider,Petaling Jya,Agent_D,23-Aug-24,Contactd,71,14,3933.25
CL-1064,Client_1064,a leading Utility company, Seremban,Agent_A,24/06/2024, Converted,51,33,2802.37
CL-2280,Client_2280,a Government Service provider,Alor Setr,Agent_B,30-Apr-23,contacted,34.1h,31,2113.08
CL-1954,Client_1954,a Government Service provider,Kuching ,Agent_C,19.07.2023,New ,65,49,2948.05
CL-0869,Client_869,a regional Financial Institution, Penang,Agent_A,9/4/2023,Qualified,30.2,21,3712.72
CL-0241,Client_241,a major Telecommunications provider,Ipoh,Agent_A,14/10/2024,Qualified,36.2h,22,1631.72
CL-2407,Client_2407 ,a Government Service provider,PJ,Agent_A,1/26/2024, New,2.2 days,35,4380.81
CL-1228,Client_1228,a private Manufacturing enterprise,seremban,Agent_B,3-Sep-24, Contacted,35,2,2589.98
CL-0003,Client_003,a major Telecommunications provider,Klang,Agent_A,13-Jun-23,Contacted ,15.9 hours,25,3090.04
CL-0415,Client_415,a leading Utility company,Klanng,Agent_A,27.06.2024,Los,1,16,1105.41
CL-1533,Client_1533,a private Manufacturing enterprise,Kota Kinablu,Agent_D,19/04/2024,Contacted,18.0 hrs,7,2341.08
CL-1191,Client_1191,a Government Service provider,shah alam,Agent_B,18-Apr-24,Los,52.0 hrs,46,3658.7
CL-2548,Client_2548,a major Telecommunications provider,Alor Setar,Agent_B,3/23/2024,Nw,67.4 hours,36,1271.98
CL-1719,Client_1719,a leading Utility company,Subang Jaya,Agent_A,11/22/2024,Lost,2.7 days,4,2469.07
CL-2628,Client_2628,a major Telecommunications provider, Subang Jaya,Agent_B,5/1/2024,Conctacted,44.1 hours,26,4078.81
CL-1353,Client_1353,a regional Financial Institution,putrajaya,Agent_D,27-Sep-23,Contacted ,23.4 hours,N/A,1492.04
CL-0859,Client_859,a major Telecommunications provider,PUTRAJAYA,Agent_C,13-Apr-24,Lost ,50.4,3,2857.84
CL-2808,Client_2808,a major Telecommunications provider,subang jaya,Agent_A,10/16/2023,Nw,63.0 hrs,15,2714.22
CL-2237,Client_2237,a private Manufacturing enterprise,Petalng Jaya,Agent_C,10/2/2023,Qualified,21.3 hrs,27,1655.91
CL-2135,Client_2135,a leading Utility company,Cyberjaya,Agent_C,02.03.2023, Qualified,7,10,4461.42
CL-1843,Client_1843,a regional Financial Institution,Kota Kinablu,Agent_B,10/13/2023,Conctacted,68.8 hours,4,1892.26
CL-0261,client_261,a Government Service provider, Cyberjaya,Agent_D,6-Dec-23,New,0.8 days,36,1310.38
CL-1851,Client_1851,a regional Financial Institution,Subang Jya,Agent_D,26/06/2023,QUALIFIED,66.6 hrs,3,3865.63
CL-0429,Client_429,a leading Utility company,Kota Kinablu,Agent_B,15-Aug-23,Contacted,10,31,3999.11
CL-0964,Client_964,a regional Financial Institution,Shah Alm,Agent_D,21-Aug-24,New,9,3,4712.65
CL-0132,Client_132,a regional Financial Institution,Petaling  Jaya,Agent_C,15-Mar-23,Converted,31.7h,21,4949.81
CL-1593,Client_1593,a leading Utility company,Petalng Jaya,Agent_D,14-Jul-24, New,44.3h,34,3890.41
CL-1457,Client_1457,a private Manufacturing enterprise,alor setar,Agent_B,5/6/2024,Convereted,61.8 hrs,N/A,2548.52
CL-0419,Client_419,a major Telecommunications provider,seremban,Agent_A,10/24/2024,Qualified ,2,6,2678.82
CL-0765,Client_765,a regional Financial Institution,Klang ,Agent_A,28-Sep-24,Conctacted,6.7h,13,3110.71
CL-1004,CLIENT_1004,a leading Utility company,Shah Alam,Agent_C,1/1/2024,LOST,14.4h,9,4920.67
CL-0725,Client_725,a Government Service provider,Serembn,Agent_A,16-Oct-23,New ,13.5h,37,3306.17
CL-1352,Client_1352,a private Manufacturing enterprise,ipoh,Agent_D,29-Feb-24,Contactd,37.6h,25,4923.31
CL-2437,Client_2437 ,a private Manufacturing enterprise,Klang ,Agent_D,26/01/2024,CONVERTED,1.0 days,2,4057.58
CL-1662,Client_1662,a private Manufacturing enterprise,Shah  Alam,Agent_D,31/12/2023,CONVERTED,39.8h,32,1328.85
CL-2165,CLIENT_2165,a leading Utility company,Penag,Agent_B,11/22/2023,QUALIFIED,46,33,2101.89
CL-0229,Client_229,a private Manufacturing enterprise,Seremban,Agent_C,12-Jul-23,Los,65.4 hours,1,4560
CL-1066,Client_1066,a major Telecommunications provider,cyberjaya,Agent_B,8/14/2024,New,53.8 hrs,-2,2438.23
CL-0952,Client_952,a private Manufacturing enterprise,Seremban ,Agent_D,24-Apr-23,Contacted ,28,3,3564.2
CL-1222,Client_1222,a Government Service provider,Alor  Setar,Agent_B,21-Apr-23, Contacted,68.7h,11,4541.08
CL-0911,CLIENT_911,a leading Utility company,Malacca ,Agent_B,2-Feb-24, Contacted,57.5 hrs,39,3498.39
CL-1087,Client_1087,a leading Utility company, Cyberjaya,Agent_B,8-Mar-24,Lost,64.4 hours,12,2293.69
CL-0678,Client_678,a Government Service provider,KUCHING,Agent_C,4/25/2023,new,54.6,3,2274.22
CL-2621,CLIENT_2621,a major Telecommunications provider,Kota  Kinabalu,Agent_B,28/12/2024, New,63.0 hours,28,1615.94
CL-2492,Client_2492,a regional Financial Institution,Kuala  Lumpur,Agent_D,23.02.2024,New ,5.9 hours,37,3141.4
CL-1611,Client_1611,a leading Utility company,Kuchng,Agent_C,3/16/2023,QUALIFIED,32.1 hrs,14,3541.02
CL-1149,Client_1149 ,a major Telecommunications provider,Sha Alam,Agent_A,21/10/2023,Contacted,1.2 days,37,3619.17
CL-1598,client_1598,a private Manufacturing enterprise,PENANG,Agent_A,31.07.2023,Nw,46.8,21,4383
CL-2757, Client_2757,a major Telecommunications provider, Putrajaya,Agent_D,3/12/2024,lost,71.3,37,3350.88
CL-2424,Client_2424,a major Telecommunications provider, Kuala Lumpur,Agent_C,12-Mar-23,CONTACTED,1.4h,39,3109.09
CL-2642,Client_2642,a private Manufacturing enterprise,kuala lumpur,Agent_B,29/08/2023,Conveted,47.4 hrs,46,3277.77
CL-1114,Client_1114,a leading Utility company,Sha Alam,Agent_C,15-Sep-23,Qualified,62.9 hrs,5,2277.02
CL-2096,Client_2096,a regional Financial Institution,penang,Agent_B,18-Aug-23,Converted ,1.8 days,25,3291.02
CL-0185,Client_185,a Government Service provider,Kuchng,Agent_A,4-Mar-24,Lost ,2.4 days,13,3558.58
CL-0982,Client_982,a leading Utility company, Penang,Agent_C,23.05.2023,converted,58.8 hours,10,3495.77
CL-2827,client_2827,a Government Service provider,PJ,Agent_B,5/23/2024,Qualified,25.2 hrs,41,2260.78
CL-0237,Client_237,a Government Service provider,Kota Kinabalu,Agent_D,24.09.2024,Qualified,0.0 days,2,2358.93
CL-1325, Client_1325,a regional Financial Institution,Kota Kinaballu,Agent_B,8-Apr-24,Qualified,2.9 days,33,1507.84
CL-0647,Client_647,a leading Utility company, Putrajaya,Agent_A,20-Dec-24,Conveted,16.6 hours,33,1323.15
CL-0040, Client_040,a major Telecommunications provider,Shah Alm,Agent_B,8/17/2024,NEW,31,28,1608.19
CL-0167,Client_167,a leading Utility company,Johor  Bahru,Agent_C,26.12.2023,New ,44.5h,4,1019.95
CL-2062,client_2062,a leading Utility company,Ipho,Agent_D,2/11/2023,QUALIFIED,2.1 hours,10,1259.22
CL-0878,Client_878,a leading Utility company,Sha Alam,Agent_C,25-Jan-23, Converted,25.0 hrs,43,1318.23
CL-2536,Client_2536,a private Manufacturing enterprise,subang jaya,Agent_C,17/06/2024,CONTACTED,0.9 days,39,3894.81
CL-0574,CLIENT_574,a major Telecommunications provider,Malaka,Agent_A,03.07.2023, Qualified,24.3 hrs,43,4792.9
CL-2082,Client_2082,a major Telecommunications provider,Shah  Alam,Agent_D,23-Dec-23,Nw,2.5 days,8 interactions,4739.49
CL-0345,Client_345,a private Manufacturing enterprise,Petalng Jaya,Agent_B,11/3/2023,Contactd,2.1 days,34,4917.08
CL-2484,Client_2484,a Government Service provider,subang jaya,Agent_B,20-Oct-23,Conctacted,31.6,4,4900
CL-0178,Client_178 ,a major Telecommunications provider,Johor Bahru ,Agent_D,27-Nov-23,CONTACTED,64.5,41,3030.15
CL-0737,Client_737,a Government Service provider,Ipoh ,Agent_D,23.07.2024, New,4.4 hrs,9 interactions,4602.22
CL-1082,Client_1082,a Government Service provider,Subang Jaya,Agent_B,19.03.2024,Qualifeid,57.2 hours,1,3669.58
CL-1006,Client_1006,a private Manufacturing enterprise,Seremban,Agent_C,25/10/2023,new,6,46,2224.66
CL-1121,Client_1121,a private Manufacturing enterprise,KUCHING,Agent_C,13/03/2024,New,64.6 hours,22,1050.62
CL-2898,Client_2898,a major Telecommunications provider,Klanng,Agent_A,12/11/2024,Nw,66.4 hrs,2,1523.93
CL-0969,CLIENT_969,a leading Utility company,Putrajya,Agent_A,12.02.2024,Qualifeid,37.2,49,3768.91
CL-2059,Client_2059,a private Manufacturing enterprise,Kota  Kinabalu,Agent_C,24/05/2024,Qualified,71,26,1705.24
CL-0471,Client_471,a major Telecommunications provider,Subang Jya,Agent_B,9-Jan-24,Contacted ,1.7 days,7,3914.03
CL-2166,Client_2166 ,a private Manufacturing enterprise,subang jaya,Agent_B,3/6/2023,New ,58,-3,2039.25
CL-2431,Client_2431,a leading Utility company, Ipoh,Agent_C,29-Jun-24,CONTACTED,26.6,5,2741.59
CL-0712,Client_712,a regional Financial Institution, Ipoh,Agent_C,9/8/2024,converted,64,6,4950.07
CL-0532,Client_532,a Government Service provider,Seremban,Agent_A,7/22/2024,New ,64,47,1530.56
CL-1841,Client_1841,a leading Utility company,malacca,Agent_C,5/29/2023,Qualified ,24.2 hrs,1,3367.62
CL-1241,Client_1241,a regional Financial Institution,PENANG,Agent_A,17/01/2024,Nw,46.1,47,4629.88
CL-2222,Client_2222,a private Manufacturing enterprise,Johor,Agent_B,23-Sep-23,qualified,70.7h,34,3461.98
CL-1813,Client_1813,a major Telecommunications provider,putrajaya,Agent_C,31/08/2024,Conctacted,0.7h,36,3832.29
CL-0784,Client_784,a regional Financial Institution,seremban,Agent_B,3/25/2023, New,34.6h,N/A,2806.28
CL-2266,Client_2266,a leading Utility company,Malacca ,Agent_D,8/7/2024, Lost,50,9,1973.8
CL-0360,Client_360,a private Manufacturing enterprise,Klang,Agent_B,8/18/2023, Qualified,51,28,2204.62
CL-1413,Client_1413 ,a Government Service provider,Kota  Kinabalu,Agent_C,25-Sep-23, Contacted,6.5h,6,1799.74
CL-1789,Client_1789,a leading Utility company,Malacaa,Agent_A,8/28/2024,Qualified,71.7h,5,4117.14
CL-0101,Client_101,a private Manufacturing enterprise,Shah Alam,Agent_C,5-Nov-24,CONTACTED,62,39,3691.66
CL-1244,Client_1244,a private Manufacturing enterprise,Ipoh ,Agent_C,3/23/2024,Convereted,0.6 days,39,4188.73
CL-2701, Client_2701,a regional Financial Institution, Cyberjaya,Agent_A,11/9/2024,Contactd,69.1,14,3004.23
CL-0367,Client_367,a leading Utility company,kota kinabalu,Agent_B,11/1/2024, New,53.7 hours,22,1336.37
CL-2346,Client_2346,a leading Utility company,JB,Agent_A,11/14/2023, Converted,39.8,32,1032.66
